Sample_number,SampleID,bio_project,bioSampleID,seqtech,latitude,longitude,envgroup,Ocean,lat_rank,Longhurst_province,depth,ocean_water_column_depth,sunlit_dark_ocean,size_fraction_lower_threshold,size_fraction_upper_threshold,plankton_size_fraction,notus,nreads,picozoa_nreads,picozoa_noutus
7802,SRR5915651,PRJNA385736,SAMN07483253,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,26,Epipelagic,sunlit ,0.22,NA,picoplankton +,2796,126238,209,12
8020,SRR5924577,PRJNA385736,SAMN07482757,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,10,Epipelagic,sunlit ,0.22,NA,picoplankton +,559,61658,122,8
8058,SRR7034610,PRJNA385736,SAMN08953219,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,10,Epipelagic,sunlit ,0.22,NA,picoplankton +,1113,70246,142,10
8077,SRR5924920,PRJNA385736,SAMN07482783,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,26,Epipelagic,sunlit ,0.22,NA,picoplankton +,1938,57447,118,15
8143,SRR5924916,PRJNA385736,SAMN07482782,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,20,Epipelagic,sunlit ,0.22,NA,picoplankton +,1008,46677,101,5
8234,SRR5916480,PRJNA385736,SAMN07483365,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,26,Epipelagic,sunlit ,0.22,NA,picoplankton +,1282,93537,217,15
8355,SRR5915603,PRJNA385736,SAMN07483215,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,10,Epipelagic,sunlit ,0.22,NA,picoplankton +,2069,109924,281,19
8408,SRR5924845,PRJNA385736,SAMN07482771,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,26,Epipelagic,sunlit ,0.22,NA,picoplankton +,1835,88313,233,16
8442,SRR7034420,PRJNA385736,SAMN08953217,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,26,Epipelagic,sunlit ,0.22,NA,picoplankton +,1282,28538,77,12
8478,SRR5924913,PRJNA385736,SAMN07482781,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,10,Epipelagic,sunlit ,0.22,NA,picoplankton +,1787,72977,203,15
8546,SRR7034482,PRJNA385736,SAMN08953216,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,20,Epipelagic,sunlit ,0.22,NA,picoplankton +,1777,83831,244,12
8549,SRR7034485,PRJNA385736,SAMN08953215,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,10,Epipelagic,sunlit ,0.22,NA,picoplankton +,1603,78696,230,12
8696,SRR5915583,PRJNA385736,SAMN07483211,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,10,Epipelagic,sunlit ,0.22,NA,picoplankton +,1538,82670,270,14
8728,SRR5924849,PRJNA385736,SAMN07482770,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,20,Epipelagic,sunlit ,0.22,NA,picoplankton +,2327,70447,234,17
8771,SRR5924629,PRJNA385736,SAMN07482755,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,26,Epipelagic,sunlit ,0.22,NA,picoplankton +,842,25969,89,11
8866,SRR5916744,PRJNA385736,SAMN07483354,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,20,Epipelagic,sunlit ,0.22,NA,picoplankton +,860,83338,303,9
9037,SRR5915884,PRJNA385736,SAMN07483221,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,26,Epipelagic,sunlit ,0.22,NA,picoplankton +,2109,89885,360,14
9087,SRR5915781,PRJNA385736,SAMN07483252,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,10,Epipelagic,sunlit ,0.22,NA,picoplankton +,1968,51155,210,16
9098,SRR5915432,PRJNA385736,SAMN07483243,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,20,Epipelagic,sunlit ,0.22,NA,picoplankton +,1925,86558,359,15
9178,SRR7034565,PRJNA385736,SAMN08953220,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,20,Epipelagic,sunlit ,0.22,NA,picoplankton +,1867,91678,396,15
9262,SRR5924617,PRJNA385736,SAMN07482759,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,26,Epipelagic,sunlit ,0.22,NA,picoplankton +,1691,59386,271,12
9329,SRR5924770,PRJNA385736,SAMN07482767,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,26,Epipelagic,sunlit ,0.22,NA,picoplankton +,2002,75152,357,16
9344,SRR5915752,PRJNA385736,SAMN07483217,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,26,Epipelagic,sunlit ,0.22,NA,picoplankton +,2216,90694,434,18
9351,SRR5915444,PRJNA385736,SAMN07483244,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,26,Epipelagic,sunlit ,0.22,NA,picoplankton +,2425,120459,579,16
9367,SRR5915435,PRJNA385736,SAMN07483242,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,10,Epipelagic,sunlit ,0.22,NA,picoplankton +,1900,83992,406,13
9375,SRR5924646,PRJNA385736,SAMN07482765,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,10,Epipelagic,sunlit ,0.22,NA,picoplankton +,2043,90950,441,15
9379,SRR7034384,PRJNA385736,SAMN08953225,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,26,Epipelagic,sunlit ,0.22,NA,picoplankton +,1303,54155,263,10
9384,SRR5916742,PRJNA385736,SAMN07483342,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,10,Epipelagic,sunlit ,0.22,NA,picoplankton +,1568,113539,553,15
9408,SRR7034378,PRJNA385736,SAMN08953223,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,10,Epipelagic,sunlit ,0.22,NA,picoplankton +,1652,88806,438,10
9459,SRR5924785,PRJNA385736,SAMN07482758,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,20,Epipelagic,sunlit ,0.22,NA,picoplankton +,1419,51088,258,11
9552,SRR5924686,PRJNA385736,SAMN07482777,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,10,Epipelagic,sunlit ,0.22,NA,picoplankton +,1459,34633,183,15
9554,SRR5915584,PRJNA385736,SAMN07483212,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,20,Epipelagic,sunlit ,0.22,NA,picoplankton +,2136,70923,375,18
9668,SRR5924820,PRJNA385736,SAMN07482779,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,26,Epipelagic,sunlit ,0.22,NA,picoplankton +,2054,58584,328,16
9715,SRR7034570,PRJNA385736,SAMN08953221,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,26,Epipelagic,sunlit ,0.22,NA,picoplankton +,1216,50671,291,15
9726,SRR5924645,PRJNA385736,SAMN07482766,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,20,Epipelagic,sunlit ,0.22,NA,picoplankton +,1970,61690,357,15
9753,SRR7034381,PRJNA385736,SAMN08953224,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,20,Epipelagic,sunlit ,0.22,NA,picoplankton +,1457,78622,461,11
9913,SRR5924503,PRJNA385736,SAMN07482774,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,20,Epipelagic,sunlit ,0.22,NA,picoplankton +,396,39357,249,5
9918,SRR7034336,PRJNA385736,SAMN08953233,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,26,Epipelagic,sunlit ,0.22,NA,picoplankton +,1262,38241,243,15
9994,SRR5915879,PRJNA385736,SAMN07483219,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,10,Epipelagic,sunlit ,0.22,NA,picoplankton +,1508,64372,425,14
10067,SRR7034329,PRJNA385736,SAMN08953237,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,26,Epipelagic,sunlit ,0.22,NA,picoplankton +,1366,34453,237,13
10069,SRR5924690,PRJNA385736,SAMN07482754,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,20,Epipelagic,sunlit ,0.22,NA,picoplankton +,603,47576,328,13
10093,SRR7034342,PRJNA385736,SAMN08953235,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,10,Epipelagic,sunlit ,0.22,NA,picoplankton +,1373,58629,408,16
10148,SRR5916475,PRJNA385736,SAMN07483364,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,26,Epipelagic,sunlit ,0.22,NA,picoplankton +,1313,54241,388,11
10248,SRR5915748,PRJNA385736,SAMN07483216,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,20,Epipelagic,sunlit ,0.22,NA,picoplankton +,2371,103590,777,17
10297,SRR5916750,PRJNA385736,SAMN07483353,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,20,Epipelagic,sunlit ,0.22,NA,picoplankton +,1670,113288,875,15
10333,SRR5924765,PRJNA385736,SAMN07482769,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,10,Epipelagic,sunlit ,0.22,NA,picoplankton +,2086,50212,394,18
10344,SRR5916913,PRJNA385736,SAMN07483355,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,20,Epipelagic,sunlit ,0.22,NA,picoplankton +,797,71369,564,15
10352,SRR7034618,PRJNA385736,SAMN08953227,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,10,Epipelagic,sunlit ,0.22,NA,picoplankton +,1215,90123,714,13
10409,SRR7034333,PRJNA385736,SAMN08953236,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,20,Epipelagic,sunlit ,0.22,NA,picoplankton +,1464,75128,612,18
10448,SRR5915612,PRJNA385736,SAMN07483213,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,26,Epipelagic,sunlit ,0.22,NA,picoplankton +,2616,78032,648,20
10593,SRR5916483,PRJNA385736,SAMN07483346,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,10,Epipelagic,sunlit ,0.22,NA,picoplankton +,723,5068,45,8
10657,SRR5916487,PRJNA385736,SAMN07483345,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,10,Epipelagic,sunlit ,0.22,NA,picoplankton +,716,68797,635,11
10916,SRR7034545,PRJNA385736,SAMN08953228,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,20,Epipelagic,sunlit ,0.22,NA,picoplankton +,1187,68954,731,14
10993,SRR5916719,PRJNA385736,SAMN07483369,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,26,Epipelagic,sunlit ,0.22,NA,picoplankton +,1240,58946,652,15
11040,SRR7034616,PRJNA385736,SAMN08953229,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,26,Epipelagic,sunlit ,0.22,NA,picoplankton +,943,29986,340,13
11076,SRR5916646,PRJNA385736,SAMN07483367,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,26,Epipelagic,sunlit ,0.22,NA,picoplankton +,577,93842,1092,12
11108,SRR5916642,PRJNA385736,SAMN07483366,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,26,Epipelagic,sunlit ,0.22,NA,picoplankton +,1446,82775,981,18
11139,SRR7034480,PRJNA385736,SAMN08953231,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,10,Epipelagic,sunlit ,0.22,NA,picoplankton +,1632,85300,1024,16
11186,SRR7034695,PRJNA385736,SAMN08953232,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,20,Epipelagic,sunlit ,0.22,NA,picoplankton +,1773,85385,1059,18
11350,SRR5916920,PRJNA385736,SAMN07483357,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,20,Epipelagic,sunlit ,0.22,NA,picoplankton +,1744,86419,1181,18
11495,SRR5924498,PRJNA385736,SAMN07482773,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,10,Epipelagic,sunlit ,0.22,NA,picoplankton +,1816,70162,1060,16
11616,SRR5916588,PRJNA385736,SAMN07483344,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,10,Epipelagic,sunlit ,0.22,NA,picoplankton +,561,46394,760,13
11634,SRR5924505,PRJNA385736,SAMN07482775,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,26,Epipelagic,sunlit ,0.22,NA,picoplankton +,565,54615,910,10
11672,SRR5924952,PRJNA385736,SAMN07482761,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,10,Epipelagic,sunlit ,0.22,NA,picoplankton +,1760,75815,1305,21
5095,SRR5916651,PRJNA385736,SAMN07483334,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,0,Surface,sunlit ,0.22,NA,picoplankton +,22,1351,0,0
7665,SRR5916649,PRJNA385736,SAMN07483331,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,0,Surface,sunlit ,0.22,NA,picoplankton +,746,123226,178,5
8103,SRR5924651,PRJNA385736,SAMN07482764,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,0,Surface,sunlit ,0.22,NA,picoplankton +,761,10949,23,11
8296,SRR5916655,PRJNA385736,SAMN07483330,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,0,Surface,sunlit ,0.22,NA,picoplankton +,830,100845,247,9
8747,SRR7034488,PRJNA385736,SAMN08953214,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,0,Surface,sunlit ,0.22,NA,picoplankton +,1671,62935,211,12
9048,SRR5924824,PRJNA385736,SAMN07482780,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,0,Surface,sunlit ,0.22,NA,picoplankton +,1579,118356,477,16
9256,SRR7034387,PRJNA385736,SAMN08953226,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,0,Surface,sunlit ,0.22,NA,picoplankton +,563,9019,41,10
9483,SRR5915538,PRJNA385736,SAMN07483251,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,0,Surface,sunlit ,0.22,NA,picoplankton +,2413,88883,453,15
9584,SRR5915594,PRJNA385736,SAMN07483241,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,0,Surface,sunlit ,0.22,NA,picoplankton +,1804,130166,696,15
9973,SRR7034337,PRJNA385736,SAMN08953234,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,0,Surface,sunlit ,0.22,NA,picoplankton +,1436,41186,269,20
10011,SRR5924683,PRJNA385736,SAMN07482776,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,0,Surface,sunlit ,0.22,NA,picoplankton +,1966,84847,567,17
10259,SRR5915574,PRJNA385736,SAMN07483218,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,0,Surface,sunlit ,0.22,NA,picoplankton +,2268,116908,884,17
10332,SRR5916777,PRJNA385736,SAMN07483332,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,0,Surface,sunlit ,0.22,NA,picoplankton +,1650,89876,705,18
10338,SRR7034479,PRJNA385736,SAMN08953230,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,0,Surface,sunlit ,0.22,NA,picoplankton +,1546,59453,468,15
10764,SRR5924852,PRJNA385736,SAMN07482760,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,0,Surface,sunlit ,0.22,NA,picoplankton +,681,35585,348,11
10811,SRR7034502,PRJNA385736,SAMN08953218,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,0,Surface,sunlit ,0.22,NA,picoplankton +,1206,48090,483,12
10858,SRR7034571,PRJNA385736,SAMN08953222,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,0,Surface,sunlit ,0.22,NA,picoplankton +,1353,54232,557,12
11067,SRR5924766,PRJNA385736,SAMN07482768,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,0,Surface,sunlit ,0.22,NA,picoplankton +,1948,78551,906,20
11086,SRR5915578,PRJNA385736,SAMN07483210,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,0,Surface,sunlit ,0.22,NA,picoplankton +,2378,110878,1301,20
11221,SRR5916647,PRJNA385736,SAMN07483333,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,0,Surface,sunlit ,0.22,NA,picoplankton +,1356,65236,824,17
11336,SRR5915608,PRJNA385736,SAMN07483214,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,0,Surface,sunlit ,0.22,NA,picoplankton +,2555,119779,1623,18
11443,SRR5924582,PRJNA385736,SAMN07482756,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,0,Surface,sunlit ,0.22,NA,picoplankton +,1500,66453,963,16
11631,SRR5916551,PRJNA385736,SAMN07483335,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,0,Surface,sunlit ,0.22,NA,picoplankton +,899,49572,824,13
11728,SRR5924783,PRJNA385736,SAMN07482752,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,0,Surface,sunlit ,0.22,NA,picoplankton +,1427,63500,1165,17
8525,SRR5915927,PRJNA385736,SAMN07483209,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,75,Epipelagic,sunlit ,0.22,NA,picoplankton +,1891,79290,227,17
11232,SRR5916715,PRJNA385736,SAMN07483368,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,26,Epipelagic,sunlit ,0.22,NA,picoplankton +,623,89194,1132,8
11342,SRR5915878,PRJNA385736,SAMN07483220,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,20,Epipelagic,sunlit ,0.22,NA,picoplankton +,2164,94029,1277,18
11846,SRR5924697,PRJNA385736,SAMN07482753,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,10,Epipelagic,sunlit ,0.22,NA,picoplankton +,1756,106054,2234,18
12246,SRR5924857,PRJNA385736,SAMN07482772,illumina,-19.3085,147.6184,marine_water,SPO,0-30S,Coastal - East Australian Coastal Province,0,Surface,sunlit ,0.22,NA,picoplankton +,2014,86781,3151,19
3746,SRR6401590,PRJNA385736,SAMN08219283,illumina,-19.154109,146.6426,marine_sediment,SPO,0-30S,Coastal - East Australian Coastal Province,2,not_applicable,not_applicable,NA,NA,not_applicable,1735,53593,0,0
3747,SRR6401592,PRJNA385736,SAMN08219284,illumina,-19.154109,146.6426,marine_sediment,SPO,0-30S,Coastal - East Australian Coastal Province,2,not_applicable,not_applicable,NA,NA,not_applicable,1544,56061,0,0
3748,SRR6401648,PRJNA385736,SAMN08219282,illumina,-19.154109,146.6426,marine_sediment,SPO,0-30S,Coastal - East Australian Coastal Province,2,not_applicable,not_applicable,NA,NA,not_applicable,2003,98899,0,0
3749,SRR6401400,PRJNA385736,SAMN08219287,illumina,-19.154109,146.6426,marine_sediment,SPO,0-30S,Coastal - East Australian Coastal Province,2,not_applicable,not_applicable,NA,NA,not_applicable,1618,47219,0,0
3750,SRR6401594,PRJNA385736,SAMN08219285,illumina,-19.154109,146.6426,marine_sediment,SPO,0-30S,Coastal - East Australian Coastal Province,2,not_applicable,not_applicable,NA,NA,not_applicable,2182,88169,0,0
3751,SRR6401605,PRJNA385736,SAMN08219286,illumina,-19.154109,146.6426,marine_sediment,SPO,0-30S,Coastal - East Australian Coastal Province,2,not_applicable,not_applicable,NA,NA,not_applicable,2182,172077,0,0
3754,SRR6401404,PRJNA385736,SAMN08219289,illumina,-19.154109,146.6426,marine_sediment,SPO,0-30S,Coastal - East Australian Coastal Province,2,not_applicable,not_applicable,NA,NA,not_applicable,1677,67299,0,0
3755,SRR6401402,PRJNA385736,SAMN08219290,illumina,-19.154109,146.6426,marine_sediment,SPO,0-30S,Coastal - East Australian Coastal Province,2,not_applicable,not_applicable,NA,NA,not_applicable,2135,82596,0,0
3756,SRR6401398,PRJNA385736,SAMN08219288,illumina,-19.154109,146.6426,marine_sediment,SPO,0-30S,Coastal - East Australian Coastal Province,2,not_applicable,not_applicable,NA,NA,not_applicable,2021,100259,0,0
3760,SRR6401674,PRJNA385736,SAMN08219297,illumina,-19.154109,146.6426,marine_sediment,SPO,0-30S,Coastal - East Australian Coastal Province,2,not_applicable,not_applicable,NA,NA,not_applicable,2015,72653,0,0
3761,SRR6401678,PRJNA385736,SAMN08219299,illumina,-19.154109,146.6426,marine_sediment,SPO,0-30S,Coastal - East Australian Coastal Province,2,not_applicable,not_applicable,NA,NA,not_applicable,2451,77755,0,0
3762,SRR6401676,PRJNA385736,SAMN08219298,illumina,-19.154109,146.6426,marine_sediment,SPO,0-30S,Coastal - East Australian Coastal Province,2,not_applicable,not_applicable,NA,NA,not_applicable,2067,83762,0,0
3763,SRR8812927,PRJNA385736,SAMN11287998,illumina,-19.154109,146.6426,marine_sediment,SPO,0-30S,Coastal - East Australian Coastal Province,2,not_applicable,not_applicable,NA,NA,not_applicable,972,14500,0,0
